OID_,Value,Count,DEPTOS,ETA,RICE,SORG,MAIZ,LC2018,CLCROP,RISOMA
,6087,10.000000000000000,18,100,0,227,171,1,No Cultivos,0.039800000000000
,6088,71.000000000000000,18,100,0,272,365,1,No Cultivos,0.063700000000000
,6089,12.000000000000000,19,100,0,136,167,24,Pastos/Cultivos,0.030300000000000
,6090,24.000000000000000,18,100,0,272,365,24,Pastos/Cultivos,0.063700000000000
,6091,54.000000000000000,18,100,0,236,177,1,No Cultivos,0.041300000000000
,6092,1.000000000000000,18,100,0,269,197,24,Pastos/Cultivos,0.046600000000000
,6093,1338.000000000000000,19,10,0,174,146,1,No Cultivos,0.032000000000000
,6094,1105.000000000000000,19,10,0,174,146,24,Pastos/Cultivos,0.032000000000000
,6095,88.000000000000000,19,100,0,159,211,1,No Cultivos,0.037000000000000
,6096,5.000000000000000,17,100,0,174,146,24,Pastos/Cultivos,0.032000000000000
,6097,351.000000000000000,19,10,0,36,165,1,No Cultivos,0.020100000000000
,6098,2.000000000000000,18,100,0,328,707,24,Pastos/Cultivos,0.103500000000000
,6099,63.000000000000000,19,10,0,36,165,24,Pastos/Cultivos,0.020100000000000
,6100,1617.000000000000000,19,10,0,224,169,1,No Cultivos,0.039300000000000
,6101,1944.000000000000000,19,10,0,224,169,24,Pastos/Cultivos,0.039300000000000
,6102,2.000000000000000,19,100,0,165,182,24,Pastos/Cultivos,0.034700000000000
,6103,20.000000000000000,19,100,0,174,146,1,No Cultivos,0.032000000000000
,6104,4.000000000000000,19,100,0,224,169,1,No Cultivos,0.039300000000000
,6105,23.000000000000000,19,10,0,98,90,23,Agricultura Tecnificada,0.018800000000000
,6106,2.000000000000000,19,100,0,224,169,24,Pastos/Cultivos,0.039300000000000
,6107,3.000000000000000,18,100,0,227,171,24,Pastos/Cultivos,0.039800000000000
,6108,14.000000000000000,18,100,0,272,365,23,Agricultura Tecnificada,0.063700000000000
,6109,88.000000000000000,18,10,0,272,365,23,Agricultura Tecnificada,0.063700000000000
,6110,6.000000000000000,18,100,0,191,148,24,Pastos/Cultivos,0.033900000000000
,6111,8.000000000000000,18,100,0,236,177,24,Pastos/Cultivos,0.041300000000000
,6112,120.000000000000000,18,10,0,236,177,23,Agricultura Tecnificada,0.041300000000000
,6113,8.000000000000000,18,100,0,236,177,23,Agricultura Tecnificada,0.041300000000000
,6114,1.000000000000000,19,100,0,174,146,24,Pastos/Cultivos,0.032000000000000
,6115,3.000000000000000,18,100,0,191,148,1,No Cultivos,0.033900000000000
,6116,2874.000000000000000,18,10,0,251,186,24,Pastos/Cultivos,0.043700000000000
,6117,2619.000000000000000,18,10,0,251,186,1,No Cultivos,0.043700000000000
,6118,2055.000000000000000,18,10,0,0,0,24,Pastos/Cultivos,0.000000000000000
,6119,11238.000000000000000,18,10,0,0,0,1,No Cultivos,0.000000000000000
,6120,397.000000000000000,18,100,0,0,0,1,No Cultivos,0.000000000000000
,6121,2095.000000000000000,18,10,0,424,295,1,No Cultivos,0.071900000000000
,6122,3207.000000000000000,18,10,0,424,295,24,Pastos/Cultivos,0.071900000000000
,6123,2323.000000000000000,18,10,0,424,295,23,Agricultura Tecnificada,0.071900000000000
,6124,384.000000000000000,18,100,0,424,295,1,No Cultivos,0.071900000000000
,6125,148.000000000000000,18,100,0,424,295,23,Agricultura Tecnificada,0.071900000000000
,6126,315.000000000000000,18,10,0,312,225,23,Agricultura Tecnificada,0.053700000000000
,6127,3770.000000000000000,18,10,0,312,225,1,No Cultivos,0.053700000000000
,6128,3759.000000000000000,18,10,0,312,225,24,Pastos/Cultivos,0.053700000000000
,6129,2242.000000000000000,18,10,0,238,178,24,Pastos/Cultivos,0.041600000000000
,6130,3979.000000000000000,18,10,0,238,178,1,No Cultivos,0.041600000000000
,6131,773.000000000000000,19,10,0,238,178,24,Pastos/Cultivos,0.041600000000000
,6132,1223.000000000000000,19,10,0,238,178,1,No Cultivos,0.041600000000000
,6133,4227.000000000000000,19,10,0,286,208,24,Pastos/Cultivos,0.049400000000000
,6134,4045.000000000000000,19,10,0,286,208,1,No Cultivos,0.049400000000000
,6135,4058.000000000000000,19,10,0,200,415,24,Pastos/Cultivos,0.061500000000000
,6136,4212.000000000000000,19,10,0,200,415,1,No Cultivos,0.061500000000000
,6137,5.000000000000000,19,100,0,200,415,1,No Cultivos,0.061500000000000
,6138,4336.000000000000000,19,10,0,202,175,1,No Cultivos,0.037700000000000
,6139,3785.000000000000000,19,10,0,202,175,24,Pastos/Cultivos,0.037700000000000
,6140,4735.000000000000000,19,10,0,217,165,1,No Cultivos,0.038200000000000
,6141,3053.000000000000000,19,10,0,217,165,24,Pastos/Cultivos,0.038200000000000
,6142,10.000000000000000,19,100,0,217,165,24,Pastos/Cultivos,0.038200000000000
,6143,6651.000000000000000,19,10,0,147,121,1,No Cultivos,0.026800000000000
,6144,1707.000000000000000,19,10,0,147,121,24,Pastos/Cultivos,0.026800000000000
,6145,7008.000000000000000,19,10,0,96,136,1,No Cultivos,0.023200000000000
,6146,1251.000000000000000,19,10,0,96,136,24,Pastos/Cultivos,0.023200000000000
,6147,6275.000000000000000,19,10,0,99,91,1,No Cultivos,0.019000000000000
,6148,1998.000000000000000,19,10,0,99,91,24,Pastos/Cultivos,0.019000000000000
,6149,1587.000000000000000,19,10,0,97,418,1,No Cultivos,0.051500000000000
,6150,324.000000000000000,19,10,0,97,418,24,Pastos/Cultivos,0.051500000000000
,6151,111.000000000000000,18,100,0,251,186,1,No Cultivos,0.043700000000000
,6152,7.000000000000000,19,100,0,200,415,24,Pastos/Cultivos,0.061500000000000
,6153,71.000000000000000,19,100,0,217,165,1,No Cultivos,0.038200000000000
,6154,11.000000000000000,19,100,0,147,121,1,No Cultivos,0.026800000000000
,6155,17.000000000000000,19,100,0,96,136,1,No Cultivos,0.023200000000000
,6156,80.000000000000000,18,100,0,251,186,24,Pastos/Cultivos,0.043700000000000
,6157,25.000000000000000,19,100,0,202,175,1,No Cultivos,0.037700000000000
,6158,16.000000000000000,19,100,0,99,91,1,No Cultivos,0.019000000000000
,6159,18.000000000000000,18,100,0,0,0,24,Pastos/Cultivos,0.000000000000000
,6160,4.000000000000000,19,100,0,286,208,1,No Cultivos,0.049400000000000
,6161,489.000000000000000,19,10,0,217,165,23,Agricultura Tecnificada,0.038200000000000
,6162,1.000000000000000,19,100,0,147,121,24,Pastos/Cultivos,0.026800000000000
,6163,48.000000000000000,18,100,0,424,295,24,Pastos/Cultivos,0.071900000000000
,6164,12.000000000000000,19,100,0,217,165,23,Agricultura Tecnificada,0.038200000000000
,6165,4.000000000000000,19,100,0,286,208,24,Pastos/Cultivos,0.049400000000000
,6166,214.000000000000000,19,10,0,202,175,23,Agricultura Tecnificada,0.037700000000000
,6167,17.000000000000000,19,100,0,202,175,24,Pastos/Cultivos,0.037700000000000
,6168,241.000000000000000,18,100,0,312,225,1,No Cultivos,0.053700000000000
,6169,5.000000000000000,18,100,0,238,178,24,Pastos/Cultivos,0.041600000000000
,6170,39.000000000000000,18,100,0,312,225,24,Pastos/Cultivos,0.053700000000000
,6171,70.000000000000000,18,10,0,251,186,23,Agricultura Tecnificada,0.043700000000000
,6172,4.000000000000000,18,100,0,251,186,23,Agricultura Tecnificada,0.043700000000000
,6173,69.000000000000000,18,10,0,0,0,23,Agricultura Tecnificada,0.000000000000000
,6174,2.000000000000000,18,100,0,238,178,1,No Cultivos,0.041600000000000
,6175,388.000000000000000,18,10,0,173,371,1,No Cultivos,0.054400000000000
,6176,7.000000000000000,18,10,0,173,371,23,Agricultura Tecnificada,0.054400000000000
,6177,228.000000000000000,18,10,0,173,371,24,Pastos/Cultivos,0.054400000000000
,6178,1.000000000000000,19,100,0,238,178,1,No Cultivos,0.041600000000000
,6179,2.000000000000000,18,100,0,0,0,23,Agricultura Tecnificada,0.000000000000000
,6180,1.000000000000000,19,100,0,99,91,24,Pastos/Cultivos,0.019000000000000
,6181,47.000000000000000,18,100,0,173,371,1,No Cultivos,0.054400000000000
,6182,3.000000000000000,18,100,0,173,371,24,Pastos/Cultivos,0.054400000000000
,6183,2.000000000000000,19,100,0,96,136,24,Pastos/Cultivos,0.023200000000000
,6184,9.000000000000000,19,10,0,96,136,23,Agricultura Tecnificada,0.023200000000000
,6185,3523.000000000000000,18,10,0,102,92,1,No Cultivos,0.019400000000000
,6186,239.000000000000000,18,100,0,102,92,1,No Cultivos,0.019400000000000
,6187,679.000000000000000,18,10,0,102,92,24,Pastos/Cultivos,0.019400000000000
,6188,20.000000000000000,18,100,0,102,92,24,Pastos/Cultivos,0.019400000000000
,6189,3306.000000000000000,18,10,0,139,116,1,No Cultivos,0.025500000000000
,6190,1033.000000000000000,18,100,0,139,116,1,No Cultivos,0.025500000000000
,6191,993.000000000000000,18,10,0,139,116,24,Pastos/Cultivos,0.025500000000000
,6192,102.000000000000000,18,10,0,139,116,23,Agricultura Tecnificada,0.025500000000000
,6193,8.000000000000000,18,100,0,139,116,23,Agricultura Tecnificada,0.025500000000000
,6194,21.000000000000000,18,100,0,139,116,24,Pastos/Cultivos,0.025500000000000
,6195,1204.000000000000000,18,10,0,259,342,1,No Cultivos,0.060100000000000
,6196,175.000000000000000,18,10,0,259,342,24,Pastos/Cultivos,0.060100000000000
,6197,2186.000000000000000,19,10,0,259,342,24,Pastos/Cultivos,0.060100000000000
,6198,2825.000000000000000,19,10,0,259,342,1,No Cultivos,0.060100000000000
,6199,3886.000000000000000,19,10,0,344,388,24,Pastos/Cultivos,0.073200000000000
,6200,4293.000000000000000,19,10,0,344,388,1,No Cultivos,0.073200000000000
,6201,5272.000000000000000,19,10,0,268,610,24,Pastos/Cultivos,0.087800000000000
,6202,3011.000000000000000,19,10,0,268,610,1,No Cultivos,0.087800000000000
,6203,3160.000000000000000,19,10,0,291,248,1,No Cultivos,0.053900000000000
,6204,4367.000000000000000,19,10,0,291,248,24,Pastos/Cultivos,0.053900000000000
,6205,42.000000000000000,19,100,0,291,248,24,Pastos/Cultivos,0.053900000000000
,6206,5182.000000000000000,19,10,0,122,105,1,No Cultivos,0.022700000000000
,6207,3129.000000000000000,19,10,0,122,105,24,Pastos/Cultivos,0.022700000000000
,6208,30.000000000000000,19,10,0,122,105,23,Agricultura Tecnificada,0.022700000000000
,6209,4.000000000000000,19,100,0,122,105,24,Pastos/Cultivos,0.022700000000000
,6210,3079.000000000000000,19,10,0,104,94,24,Pastos/Cultivos,0.019800000000000
,6211,5352.000000000000000,19,10,0,104,94,1,No Cultivos,0.019800000000000
,6212,14.000000000000000,19,100,0,104,94,1,No Cultivos,0.019800000000000
,6213,2010.000000000000000,19,10,0,58,278,1,No Cultivos,0.033600000000000
,6214,593.000000000000000,19,10,0,58,278,24,Pastos/Cultivos,0.033600000000000
,6215,4608.000000000000000,19,10,0,216,180,1,No Cultivos,0.039600000000000
,6216,3421.000000000000000,19,10,0,216,180,24,Pastos/Cultivos,0.039600000000000
,6217,2903.000000000000000,19,10,0,178,140,24,Pastos/Cultivos,0.031800000000000
,6218,5368.000000000000000,19,10,0,178,140,1,No Cultivos,0.031800000000000
,6219,4.000000000000000,19,100,0,344,388,24,Pastos/Cultivos,0.073200000000000
,6220,122.000000000000000,18,100,0,259,342,1,No Cultivos,0.060100000000000
,6221,6.000000000000000,19,100,0,178,140,1,No Cultivos,0.031800000000000
,6222,12.000000000000000,19,100,0,268,610,24,Pastos/Cultivos,0.087800000000000
,6223,11.000000000000000,19,100,0,268,610,1,No Cultivos,0.087800000000000
,6224,104.000000000000000,19,100,0,291,248,1,No Cultivos,0.053900000000000
,6225,7.000000000000000,19,100,0,344,388,1,No Cultivos,0.073200000000000
,6226,773.000000000000000,19,10,0,291,248,23,Agricultura Tecnificada,0.053900000000000
,6227,10.000000000000000,19,100,0,122,105,1,No Cultivos,0.022700000000000
,6228,3.000000000000000,19,100,0,178,140,24,Pastos/Cultivos,0.031800000000000
,6229,386.000000000000000,19,100,0,259,342,1,No Cultivos,0.060100000000000
,6230,230.000000000000000,19,10,0,216,180,23,Agricultura Tecnificada,0.039600000000000
,6231,15.000000000000000,19,100,0,216,180,24,Pastos/Cultivos,0.039600000000000
,6232,15.000000000000000,19,10,0,104,94,12,Cafetales,0.019800000000000
,6233,8.000000000000000,19,10,0,122,105,12,Cafetales,0.022700000000000
,6234,3.000000000000000,19,100,0,216,180,1,No Cultivos,0.039600000000000
,6235,10.000000000000000,19,100,0,291,248,23,Agricultura Tecnificada,0.053900000000000
,6236,4.000000000000000,19,100,0,58,278,1,No Cultivos,0.033600000000000
,6237,3.000000000000000,18,10,0,0,0,17,Palma Africana,0.000000000000000
,6238,5.000000000000000,19,100,0,58,278,24,Pastos/Cultivos,0.033600000000000
,6239,3.000000000000000,19,100,0,104,94,24,Pastos/Cultivos,0.019800000000000
,6240,64.000000000000000,19,10,0,268,610,23,Agricultura Tecnificada,0.087800000000000
,6241,55.000000000000000,19,10,0,344,388,20,Caña de Azucar,0.073200000000000
,6242,2.000000000000000,19,100,0,259,342,24,Pastos/Cultivos,0.060100000000000
,6243,71.000000000000000,19,10,0,344,388,23,Agricultura Tecnificada,0.073200000000000
,6244,12.000000000000000,19,10,0,58,278,12,Cafetales,0.033600000000000
,6245,40.000000000000000,19,10,0,259,342,20,Caña de Azucar,0.060100000000000
,6246,3.000000000000000,19,100,0,216,180,23,Agricultura Tecnificada,0.039600000000000
,6247,15.000000000000000,19,10,0,259,342,23,Agricultura Tecnificada,0.060100000000000
,6248,2868.000000000000000,19,10,0,134,112,1,No Cultivos,0.024600000000000
,6249,1359.000000000000000,19,100,0,134,112,1,No Cultivos,0.024600000000000
,6250,3236.000000000000000,19,10,1,367,1070,1,No Cultivos,0.143800000000000
,6251,137.000000000000000,19,100,1,367,1070,1,No Cultivos,0.143800000000000
,6252,1207.000000000000000,19,10,1,367,1070,24,Pastos/Cultivos,0.143800000000000
,6253,2111.000000000000000,19,10,1,367,1070,20,Caña de Azucar,0.143800000000000
,6254,1483.000000000000000,19,10,1,367,1070,23,Agricultura Tecnificada,0.143800000000000
,6255,1940.000000000000000,19,10,2,258,2658,20,Caña de Azucar,0.291800000000000
,6256,1226.000000000000000,19,10,2,258,2658,23,Agricultura Tecnificada,0.291800000000000
,6257,2327.000000000000000,19,10,2,258,2658,1,No Cultivos,0.291800000000000
,6258,2434.000000000000000,19,10,2,258,2658,24,Pastos/Cultivos,0.291800000000000
,6259,675.000000000000000,19,10,0,89,396,24,Pastos/Cultivos,0.048500000000000
,6260,1651.000000000000000,19,10,0,89,396,1,No Cultivos,0.048500000000000
,6261,4587.000000000000000,19,10,1,332,1493,24,Pastos/Cultivos,0.182600000000000
,6262,2873.000000000000000,19,10,1,332,1493,1,No Cultivos,0.182600000000000
,6263,131.000000000000000,19,100,1,332,1493,1,No Cultivos,0.182600000000000
,6264,3809.000000000000000,19,10,0,358,272,24,Pastos/Cultivos,0.063000000000000
,6265,3876.000000000000000,19,10,0,358,272,1,No Cultivos,0.063000000000000
,6266,635.000000000000000,19,10,0,358,272,23,Agricultura Tecnificada,0.063000000000000
,6267,2140.000000000000000,19,10,0,156,134,24,Pastos/Cultivos,0.029000000000000
,6268,5880.000000000000000,19,10,0,156,134,1,No Cultivos,0.029000000000000
,6269,249.000000000000000,19,10,0,156,134,23,Agricultura Tecnificada,0.029000000000000
,6270,5330.000000000000000,19,10,0,208,159,1,No Cultivos,0.036700000000000
,6271,2945.000000000000000,19,10,0,208,159,24,Pastos/Cultivos,0.036700000000000
,6272,3497.000000000000000,19,10,0,164,191,1,No Cultivos,0.035500000000000
,6273,1242.000000000000000,19,10,0,164,191,24,Pastos/Cultivos,0.035500000000000
,6274,3623.000000000000000,19,10,0,114,173,1,No Cultivos,0.028700000000000
,6275,379.000000000000000,19,10,0,114,173,24,Pastos/Cultivos,0.028700000000000
,6276,56.000000000000000,19,10,0,89,396,12,Cafetales,0.048500000000000
,6277,386.000000000000000,19,10,1,332,1493,20,Caña de Azucar,0.182600000000000
,6278,52.000000000000000,19,100,1,332,1493,24,Pastos/Cultivos,0.182600000000000
,6279,6.000000000000000,19,100,0,358,272,1,No Cultivos,0.063000000000000
,6280,248.000000000000000,19,10,1,332,1493,23,Agricultura Tecnificada,0.182600000000000
,6281,12.000000000000000,19,100,0,358,272,24,Pastos/Cultivos,0.063000000000000
,6282,7.000000000000000,19,100,0,114,173,1,No Cultivos,0.028700000000000
,6283,34.000000000000000,19,100,0,358,272,23,Agricultura Tecnificada,0.063000000000000
,6284,75.000000000000000,19,100,1,367,1070,23,Agricultura Tecnificada,0.143800000000000
,6285,104.000000000000000,19,100,2,258,2658,24,Pastos/Cultivos,0.291800000000000
,6286,31.000000000000000,19,100,2,258,2658,20,Caña de Azucar,0.291800000000000
,6287,2.000000000000000,19,100,0,164,191,24,Pastos/Cultivos,0.035500000000000
,6288,20.000000000000000,19,10,0,114,173,12,Cafetales,0.028700000000000
,6289,2.000000000000000,19,100,0,208,159,24,Pastos/Cultivos,0.036700000000000
,6290,259.000000000000000,19,100,2,258,2658,1,No Cultivos,0.291800000000000
,6291,13.000000000000000,19,100,2,258,2658,23,Agricultura Tecnificada,0.291800000000000
,6292,19.000000000000000,19,100,0,89,396,1,No Cultivos,0.048500000000000
,6293,3.000000000000000,19,100,1,332,1493,20,Caña de Azucar,0.182600000000000
,6294,3.000000000000000,19,100,0,208,159,1,No Cultivos,0.036700000000000
,6295,2.000000000000000,19,100,0,89,396,24,Pastos/Cultivos,0.048500000000000
,6296,8.000000000000000,19,100,0,156,134,23,Agricultura Tecnificada,0.029000000000000
,6297,2.000000000000000,19,100,0,156,134,1,No Cultivos,0.029000000000000
,6298,2.000000000000000,19,100,0,164,191,1,No Cultivos,0.035500000000000
,6299,80.000000000000000,19,100,0,134,112,24,Pastos/Cultivos,0.024600000000000
,6300,710.000000000000000,19,10,0,134,112,24,Pastos/Cultivos,0.024600000000000
,6301,4.000000000000000,19,100,1,367,1070,24,Pastos/Cultivos,0.143800000000000
,6302,27.000000000000000,19,100,1,367,1070,20,Caña de Azucar,0.143800000000000
,6303,143.000000000000000,19,10,0,134,112,23,Agricultura Tecnificada,0.024600000000000
,6304,1.000000000000000,19,100,0,134,112,23,Agricultura Tecnificada,0.024600000000000
,6305,6.000000000000000,19,10,0,134,112,20,Caña de Azucar,0.024600000000000
,6306,1.000000000000000,19,100,0,156,134,24,Pastos/Cultivos,0.029000000000000
,6307,708.000000000000000,19,100,0,0,0,1,No Cultivos,0.000000000000000
,6308,1997.000000000000000,19,10,0,0,0,1,No Cultivos,0.000000000000000
,6309,20.000000000000000,19,100,0,0,0,24,Pastos/Cultivos,0.000000000000000
,6310,883.000000000000000,19,10,0,0,0,24,Pastos/Cultivos,0.000000000000000
,6311,1124.000000000000000,19,10,1,354,1820,24,Pastos/Cultivos,0.217500000000000
,6312,3808.000000000000000,19,10,1,354,1820,20,Caña de Azucar,0.217500000000000
,6313,1423.000000000000000,19,10,1,354,1820,1,No Cultivos,0.217500000000000
,6314,1683.000000000000000,19,10,1,354,1820,23,Agricultura Tecnificada,0.217500000000000
,6315,33.000000000000000,19,100,1,354,1820,20,Caña de Azucar,0.217500000000000
,6316,2321.000000000000000,19,10,2,203,2736,20,Caña de Azucar,0.294100000000000
,6317,1035.000000000000000,19,10,2,203,2736,23,Agricultura Tecnificada,0.294100000000000
,6318,1074.000000000000000,19,10,2,203,2736,1,No Cultivos,0.294100000000000
,6319,198.000000000000000,19,100,2,203,2736,1,No Cultivos,0.294100000000000
,6320,2983.000000000000000,19,10,2,203,2736,24,Pastos/Cultivos,0.294100000000000
,6321,563.000000000000000,19,100,2,203,2736,24,Pastos/Cultivos,0.294100000000000
,6322,5260.000000000000000,19,10,1,279,2013,24,Pastos/Cultivos,0.229300000000000
,6323,712.000000000000000,19,10,1,279,2013,23,Agricultura Tecnificada,0.229300000000000
,6324,1548.000000000000000,19,10,1,279,2013,1,No Cultivos,0.229300000000000
,6325,4499.000000000000000,19,10,0,274,202,1,No Cultivos,0.047600000000000
,6326,3494.000000000000000,19,10,0,274,202,24,Pastos/Cultivos,0.047600000000000
